instance_id,instance_path,seed,solver,offline_budget_sec,solver_status,solver_runtime_sec,fallback_used,makespan,tardiness,weighted_objective,schedule_hash,output_path
mk8,data\raw\fjsp\FJSP-benchmarks-main\1_Brandimarte\BrandimarteMk8.fjs,9,cp_sat_repair_teacher,3.0,CpSolverStatus.FEASIBLE,3.017247699899599,False,631.0,4813.0,1112.3,62b1c36f75859b94ea1d430b1e814827980f8b50486019e0ed4adf6499f5b7ca,outputs\episodesrandimarte_heldout\incumbents\mk8_seed09.json
mk9,data\raw\fjsp\FJSP-benchmarks-main\1_Brandimarte\BrandimarteMk9.fjs,0,cp_sat_repair_teacher,3.0,CpSolverStatus.FEASIBLE,3.023878800100647,False,498.0,3381.0,836.1,b49b4b2ce17d8ebabd9b62b378646e6d55a6146fd921362160511a8447e8afc2,outputs\episodesrandimarte_heldout\incumbents\mk9_seed00.json
mk9,data\raw\fjsp\FJSP-benchmarks-main\1_Brandimarte\BrandimarteMk9.fjs,1,cp_sat_repair_teacher,3.0,CpSolverStatus.FEASIBLE,3.0325458999723196,False,498.0,3381.0,836.1,b49b4b2ce17d8ebabd9b62b378646e6d55a6146fd921362160511a8447e8afc2,outputs\episodesrandimarte_heldout\incumbents\mk9_seed01.json
mk9,data\raw\fjsp\FJSP-benchmarks-main\1_Brandimarte\BrandimarteMk9.fjs,2,cp_sat_repair_teacher,3.0,CpSolverStatus.FEASIBLE,3.0219415000174195,False,498.0,3381.0,836.1,b49b4b2ce17d8ebabd9b62b378646e6d55a6146fd921362160511a8447e8afc2,outputs\episodesrandimarte_heldout\incumbents\mk9_seed02.json
mk9,data\raw\fjsp\FJSP-benchmarks-main\1_Brandimarte\BrandimarteMk9.fjs,3,cp_sat_repair_teacher,3.0,CpSolverStatus.FEASIBLE,3.0231421999633312,False,498.0,3381.0,836.1,b49b4b2ce17d8ebabd9b62b378646e6d55a6146fd921362160511a8447e8afc2,outputs\episodesrandimarte_heldout\incumbents\mk9_seed03.json
mk9,data\raw\fjsp\FJSP-benchmarks-main\1_Brandimarte\BrandimarteMk9.fjs,4,cp_sat_repair_teacher,3.0,CpSolverStatus.FEASIBLE,3.024016199982725,False,498.0,3381.0,836.1,b49b4b2ce17d8ebabd9b62b378646e6d55a6146fd921362160511a8447e8afc2,outputs\episodesrandimarte_heldout\incumbents\mk9_seed04.json
mk9,data\raw\fjsp\FJSP-benchmarks-main\1_Brandimarte\BrandimarteMk9.fjs,5,cp_sat_repair_teacher,3.0,CpSolverStatus.FEASIBLE,3.0250826000701636,False,498.0,3381.0,836.1,b49b4b2ce17d8ebabd9b62b378646e6d55a6146fd921362160511a8447e8afc2,outputs\episodesrandimarte_heldout\incumbents\mk9_seed05.json
mk9,data\raw\fjsp\FJSP-benchmarks-main\1_Brandimarte\BrandimarteMk9.fjs,6,cp_sat_repair_teacher,3.0,CpSolverStatus.FEASIBLE,3.0252055999590084,False,498.0,3381.0,836.1,b49b4b2ce17d8ebabd9b62b378646e6d55a6146fd921362160511a8447e8afc2,outputs\episodesrandimarte_heldout\incumbents\mk9_seed06.json
mk9,data\raw\fjsp\FJSP-benchmarks-main\1_Brandimarte\BrandimarteMk9.fjs,7,cp_sat_repair_teacher,3.0,CpSolverStatus.FEASIBLE,3.024420000030659,False,498.0,3381.0,836.1,b49b4b2ce17d8ebabd9b62b378646e6d55a6146fd921362160511a8447e8afc2,outputs\episodesrandimarte_heldout\incumbents\mk9_seed07.json
mk9,data\raw\fjsp\FJSP-benchmarks-main\1_Brandimarte\BrandimarteMk9.fjs,8,cp_sat_repair_teacher,3.0,CpSolverStatus.FEASIBLE,3.0242291000904515,False,498.0,3381.0,836.1,b49b4b2ce17d8ebabd9b62b378646e6d55a6146fd921362160511a8447e8afc2,outputs\episodesrandimarte_heldout\incumbents\mk9_seed08.json
mk9,data\raw\fjsp\FJSP-benchmarks-main\1_Brandimarte\BrandimarteMk9.fjs,9,cp_sat_repair_teacher,3.0,CpSolverStatus.FEASIBLE,3.024102499941364,False,498.0,3381.0,836.1,b49b4b2ce17d8ebabd9b62b378646e6d55a6146fd921362160511a8447e8afc2,outputs\episodesrandimarte_heldout\incumbents\mk9_seed09.json
